City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,cherskiy,68.75,161.3,-26.77,98,100,8.01,RU,1675888433
1,samarai,-10.6167,150.6667,78.21,90,100,13.42,PG,1675888434
2,horsham,51.064,-0.3272,37.62,85,0,1.14,GB,1675888434
3,pevek,69.7008,170.3133,-30.17,100,100,7.83,RU,1675888434
4,ponta do sol,32.6667,-17.1,59.72,64,53,6.71,PT,1675888435
5,kapaa,22.0752,-159.319,78.78,73,100,21.85,US,1675888435
6,copiapo,-27.3667,-70.3333,69.49,32,0,10.16,CL,1675888257
7,bluff,-46.6,168.3333,49.8,63,69,23.26,NZ,1675888436
8,lata,40.1629,-8.3327,49.91,75,30,6.33,PT,1675888436
9,punta arenas,-53.15,-70.9167,60.91,77,100,19.57,CL,1675888338
10,khatanga,71.9667,102.5,-45.09,100,62,4.54,RU,1675888437
11,yellowknife,62.456,-114.3525,-6.45,84,0,6.91,CA,1675888215
12,hithadhoo,-0.6,73.0833,81.18,74,48,8.37,MV,1675888437
13,hobart,-42.8794,147.3294,57.06,81,75,4.61,AU,1675888348
14,rikitea,-23.1203,-134.9692,79.74,74,33,13.73,PF,1675888253
15,barrow,71.2906,-156.7887,-14.78,76,100,0.0,US,1675888438
16,nouakchott,18.0858,-15.9785,75.13,30,100,11.3,MR,1675888439
17,kamaishi,39.2667,141.8833,30.83,71,37,13.15,JP,1675888439
18,ushuaia,-54.8,-68.3,67.66,45,75,9.22,AR,1675888428
19,hamilton,39.1834,-84.5333,56.41,50,100,6.91,US,1675888421
20,east london,-33.0153,27.9116,70.0,84,100,2.26,ZA,1675888440
21,hami,42.8,93.45,31.84,57,1,7.63,CN,1675888440
22,luau,-10.7073,22.2247,64.38,95,67,2.48,AO,1675888441
23,albany,42.6001,-73.9662,46.67,53,10,3.0,US,1675888089
24,bonavista,48.6499,-53.1147,30.04,95,100,18.21,CA,1675888442
25,airai,-8.9266,125.4092,59.54,94,99,1.99,TL,1675888443
26,provideniya,64.3833,-173.3,-17.59,94,91,3.74,RU,1675888362
27,gigmoto,13.7796,124.39,76.57,76,100,9.66,PH,1675888446
28,waldkirchen,48.7327,13.6008,26.42,81,18,6.24,DE,1675888447
29,muyezerskiy,63.9333,31.65,32.52,90,100,17.67,RU,1675888448
30,mataura,-46.1927,168.8643,49.48,89,94,7.99,NZ,1675888184
